ecg;frecuencia;tiempo
1023.0;0;2.0903823375701904
1023.0;0;2.0948054790496826
1023.0;0;2.106384038925171
1023.0;0;2.106384038925171
1023.0;0;2.122032880783081
1023.0;0;2.122032880783081
1023.0;0;2.1381821632385254
1023.0;0;2.1471121311187744
1023.0;0;2.1537060737609863
1023.0;0;2.1623528003692627
1023.0;0;2.1703035831451416
1023.0;0;2.1740918159484863
1023.0;0;2.186870574951172
1023.0;0;2.19512677192688
1023.0;0;2.20334529876709
1023.0;0;2.2132887840270996
1023.0;0;2.2198517322540283
1023.0;0;2.227912664413452
1023.0;0;2.23836088180542
1023.0;0;2.2447636127471924
1023.0;0;2.2447636127471924
1023.0;0;2.2621071338653564
1023.0;0;2.2761764526367188
1023.0;0;2.28519606590271
1023.0;0;2.292288303375244
1023.0;0;2.292288303375244
1023.0;0;2.3080081939697266
1023.0;0;2.3179686069488525
1023.0;0;2.3258633613586426
1023.0;0;2.338438034057617
1023.0;0;2.342050075531006
1023.0;0;2.356081485748291
1023.0;0;2.3618242740631104
1023.0;0;2.371904134750366
1023.0;0;2.374272108078003
1023.0;0;2.387824535369873
1023.0;0;2.391815423965454
1023.0;0;2.405229091644287
1023.0;0;2.413846254348755
1023.0;0;2.4202301502227783
1023.0;0;2.434757947921753
1023.0;0;2.43880033493042
1023.0;0;2.4508273601531982
1020.0;0;2.4508273601531982
1009.0;0;2.4664933681488037
1006.0;0;2.4664933681488037
1001.0;0;2.482139825820923
987.0;0;2.4977433681488037
981.0;0;2.4977433681488037
967.0;0;2.5133657455444336
861.0;0;2.5133657455444336
444.0;0;2.5289838314056396
324.0;0;2.5390241146087646
317.0;0;2.5450568199157715
307.0;0;2.5450568199157715
303.0;0;2.560720682144165
304.0;0;2.560720682144165
305.0;0;2.560720682144165
298.0;0;2.576334238052368
290.0;0;2.576334238052368
261.0;0;2.576334238052368
230.0;0;2.576334238052368
189.0;0;2.595872640609741
184.0;0;2.595872640609741
187.0;0;2.595872640609741
189.0;0;2.60796856880188
181.0;0;2.614408254623413
179.0;0;2.614408254623413
184.0;0;2.6240270137786865
182.0;0;2.6278469562530518
174.0;0;2.6278469562530518
173.0;0;2.637657403945923
176.0;0;2.6392228603363037
172.0;0;2.6456212997436523
163.0;0;2.6456212997436523
161.0;0;2.6573984622955322
163.0;0;2.6573984622955322
158.0;0;2.6648547649383545
153.0;0;2.6648547649383545
156.0;0;2.674715042114258
161.0;0;2.6792333126068115
157.0;0;2.6792333126068115
154.0;0;2.6792333126068115
159.0;0;2.6792333126068115
163.0;0;2.6960647106170654
159.0;0;2.6960647106170654
157.0;0;2.6960647106170654
162.0;0;2.7124555110931396
164.0;0;2.7124555110931396
160.0;0;2.7124555110931396
166.0;0;2.7265329360961914
174.0;0;2.7265329360961914
174.0;0;2.7265329360961914
168.0;0;2.7395896911621094
169.0;0;2.742602825164795
175.0;0;2.749732255935669
176.0;0;2.749732255935669
173.0;0;2.758265733718872
177.0;0;2.758265733718872
184.0;0;2.758265733718872
183.0;0;2.773927688598633
180.0;0;2.776951551437378
184.0;0;2.776951551437378
189.0;0;2.776951551437378
186.0;0;2.7981982231140137
183.0;0;2.7981982231140137
186.0;0;2.8057544231414795
191.0;0;2.8057544231414795
186.0;0;2.821458101272583
184.0;0;2.821458101272583
188.0;0;2.837094306945801
191.0;0;2.8396198749542236
186.0;0;2.8531436920166016
185.0;0;2.8531436920166016
191.0;0;2.870607614517212
193.0;0;2.8845672607421875
189.0;0;2.8845672607421875
189.0;0;2.9026119709014893
197.0;0;2.9026119709014893
198.0;0;2.9180521965026855
193.0;0;2.9321091175079346
204.0;0;2.942826271057129
207.0;0;2.951270341873169
201.0;0;2.951270341873169
193.0;0;2.9648468494415283
193.0;0;2.9793996810913086
199.0;0;2.9793996810913086
194.0;0;2.9969115257263184
191.0;0;2.9969115257263184
195.0;0;3.010941982269287
201.0;0;3.0266833305358887
196.0;0;3.029106855392456
193.0;0;3.0452091693878174
198.0;0;3.0452091693878174
202.0;0;3.0587918758392334
199.0;0;3.074599266052246
200.0;0;3.074599266052246
210.0;0;3.0902624130249023
219.0;0;3.1059253215789795
216.0;0;3.1059253215789795
218.0;0;3.1215641498565674
224.0;0;3.1371910572052
226.0;0;3.146042823791504
220.0;0;3.1529688835144043
220.0;0;3.1529688835144043
226.0;0;3.1686289310455322
225.0;0;3.184325933456421
218.0;0;3.184325933456421
220.0;0;3.2022926807403564
226.0;0;3.2022926807403564
221.0;0;3.2235045433044434
216.0;0;3.23232364654541
219.0;0;3.2481584548950195
224.0;0;3.2481584548950195
218.0;0;3.2638120651245117
213.0;0;3.2638120651245117
216.0;0;3.2821133136749268
221.0;0;3.299238681793213
215.0;0;3.299238681793213
211.0;0;3.313887119293213
216.0;0;3.327913761138916
218.0;0;3.34397029876709
210.0;0;3.34397029876709
209.0;0;3.359649419784546
214.0;0;3.375248670578003
215.0;0;3.375248670578003
207.0;0;3.392246723175049
206.0;0;3.4067795276641846
212.0;0;3.422440528869629
213.0;0;3.422440528869629
206.0;0;3.4405980110168457
209.0;0;3.4405980110168457
217.0;0;3.454453706741333
215.0;0;3.470841884613037
209.0;0;3.470841884613037
213.0;0;3.485410451889038
219.0;0;3.485410451889038
215.0;0;3.5010831356048584
210.0;0;3.5010831356048584
215.0;0;3.516695022583008
221.0;0;3.51894211769104
215.0;0;3.51894211769104
211.0;0;3.51894211769104
217.0;0;3.532475709915161
221.0;0;3.532475709915161
214.0;0;3.541001558303833
212.0;0;3.541001558303833
220.0;0;3.5483193397521973
222.0;0;3.5483193397521973
215.0;0;3.557192802429199
215.0;0;3.557192802429199
223.0;0;3.5642282962799072
266.0;0;3.5642282962799072
261.0;0;3.5642282962799072
262.0;0;3.579881429672241
271.0;0;3.579881429672241
269.0;0;3.586887836456299
263.0;0;3.586887836456299
266.0;0;3.5959115028381348
274.0;0;3.5988996028900146
271.0;0;3.5988996028900146
265.0;0;3.5988996028900146
270.0;0;3.611923933029175
277.0;0;3.6177079677581787
270.0;0;3.6177079677581787
266.0;0;3.627763032913208
273.0;0;3.627763032913208
278.0;0;3.627763032913208
271.0;0;3.6455600261688232
269.0;0;3.6474623680114746
276.0;0;3.6474623680114746
279.0;0;3.6611781120300293
271.0;0;3.6633870601654053
270.0;0;3.6633870601654053
279.0;0;3.675401449203491
281.0;0;3.678325891494751
273.0;0;3.678325891494751
276.0;0;3.6913390159606934
286.0;0;3.6913390159606934
288.0;0;3.6913390159606934
284.0;0;3.706981897354126
289.0;0;3.706981897354126
297.0;0;3.706981897354126
294.0;0;3.7230734825134277
287.0;0;3.7230734825134277
290.0;0;3.7332687377929688
297.0;0;3.7416326999664307
291.0;0;3.7416326999664307
285.0;0;3.7416326999664307
291.0;0;3.7546703815460205
297.0;0;3.7546703815460205
290.0;0;3.770373821258545
288.0;0;3.770373821258545
296.0;0;3.770373821258545
300.0;0;3.787876844406128
293.0;0;3.787876844406128
292.0;0;3.801955223083496
301.0;0;3.801955223083496
302.0;0;3.801955223083496
294.0;0;3.817613124847412
294.0;0;3.817613124847412
303.0;0;3.835590362548828
302.0;0;3.841667413711548
294.0;0;3.849701166152954
295.0;0;3.849701166152954
302.0;0;3.8653676509857178
299.0;0;3.8653676509857178
292.0;0;3.880988836288452
295.0;0;3.880988836288452
303.0;0;3.880988836288452
296.0;0;3.8985040187835693
292.0;0;3.8985040187835693
297.0;0;3.91729736328125
303.0;0;3.91729736328125
295.0;0;3.9283318519592285
291.0;0;3.9283318519592285
298.0;0;3.9419095516204834
303.0;0;3.94447922706604
295.0;0;3.94447922706604
292.0;0;3.960139751434326
300.0;0;3.960139751434326
302.0;0;3.9771785736083984
294.0;0;3.9820613861083984
293.0;0;3.9918856620788574
302.0;0;3.9918856620788574
286.0;0;3.999589681625366
278.0;0;4.007659196853638
280.0;0;4.007659196853638
287.0;0;4.007659196853638
282.0;0;4.02331805229187
268.0;0;4.02331805229187
259.0;0;4.02331805229187
267.0;0;4.043832540512085
263.0;0;4.055071830749512
257.0;0;4.055071830749512
267.0;0;4.055071830749512
280.0;0;4.070718050003052
289.0;0;4.070718050003052
290.0;0;4.070718050003052
293.0;0;4.086344003677368
293.0;0;4.086344003677368
285.0;0;4.101968288421631
281.0;0;4.101968288421631
290.0;0;4.101968288421631
297.0;0;4.117596864700317
289.0;0;4.117596864700317
287.0;0;4.117596864700317
290.0;0;4.133221626281738
288.0;0;4.138060569763184
279.0;0;4.142147064208984
280.0;0;4.149158954620361
289.0;0;4.149158954620361
286.0;0;4.1648781299591064
275.0;0;4.1648781299591064
277.0;0;4.1648781299591064
284.0;0;4.1822190284729
281.0;0;4.1856865882873535
280.0;0;4.1856865882873535
287.0;0;4.197231769561768
296.0;0;4.197231769561768
291.0;0;4.2122626304626465
287.0;0;4.214075565338135
296.0;0;4.214075565338135
302.0;0;4.229940891265869
296.0;0;4.229940891265869
295.0;0;4.2441182136535645
303.0;0;4.259840250015259
309.0;0;4.259840250015259
302.0;0;4.275427341461182
303.0;0;4.293175220489502
315.0;0;4.293175220489502
323.0;0;4.3072285652160645
316.0;0;4.323133945465088
317.0;0;4.338873863220215
336.0;0;4.342953443527222
340.0;0;4.356668710708618
332.0;0;4.372698545455933
332.0;0;4.386796474456787
338.0;0;4.386796474456787
336.0;0;4.402514934539795
329.0;0;4.418368577957153
332.0;0;4.418368577957153
340.0;0;4.4433112144470215
335.0;0;4.449897050857544
329.0;0;4.465553045272827
336.0;0;4.4812092781066895
343.0;0;4.4836766719818115
335.0;0;4.504639148712158
332.0;0;4.513344764709473
339.0;0;4.529072046279907
343.0;0;4.529072046279907
336.0;0;4.545222282409668
334.0;0;4.560880899429321
341.0;0;4.578621864318848
343.0;0;4.578621864318848
335.0;0;4.592660665512085
334.0;0;4.6021552085876465
342.0;0;4.610518455505371
341.0;0;4.610518455505371
333.0;0;4.624549627304077
334.0;0;4.624549627304077
341.0;0;4.640259742736816
337.0;0;4.643821477890015
328.0;0;4.6584508419036865
331.0;0;4.664782762527466
337.0;0;4.664782762527466
332.0;0;4.680423021316528
326.0;0;4.681600332260132
332.0;0;4.681600332260132
339.0;0;4.696159362792969
333.0;0;4.696159362792969
329.0;0;4.696159362792969
336.0;0;4.712156057357788
342.0;0;4.712156057357788
334.0;0;4.712156057357788
332.0;0;4.712156057357788
339.0;0;4.727798938751221
342.0;0;4.727798938751221
334.0;0;4.727798938751221
332.0;0;4.745514392852783
341.0;0;4.749544858932495
342.0;0;4.749544858932495
334.0;0;4.761291742324829
335.0;0;4.761291742324829
344.0;0;4.761291742324829
343.0;0;4.775307655334473
335.0;0;4.775307655334473
338.0;0;4.791005849838257
346.0;0;4.793042182922363
342.0;0;4.793042182922363
336.0;0;4.807111978530884
340.0;0;4.807111978530884
346.0;0;4.822812557220459
338.0;0;4.822812557220459
333.0;0;4.822812557220459
337.0;0;4.8384387493133545
341.0;0;4.843953371047974
326.0;0;4.854526519775391
321.0;0;4.854526519775391
325.0;0;4.854526519775391
327.0;0;4.870191812515259
321.0;0;4.870191812515259
319.0;0;4.8887107372283936
327.0;0;4.894751071929932
329.0;0;4.901631116867065
321.0;0;4.901631116867065
326.0;0;4.91921329498291
336.0;0;4.922716856002808
334.0;0;4.934820175170898
323.0;0;4.949409008026123
320.0;0;4.9650654792785645
319.0;0;4.980718374252319
307.0;0;4.996344089508057
295.0;0;5.000662326812744
294.0;0;5.0256147384643555
300.0;0;5.034523963928223
293.0;0;5.044131278991699
287.0;0;5.059820175170898
293.0;0;5.0769994258880615
298.0;0;5.091548442840576
291.0;0;5.107295513153076
287.0;0;5.107295513153076
298.0;0;5.1230082511901855
303.0;0;5.14417028427124
299.0;0;5.154721975326538
301.0;0;5.170454740524292
313.0;0;5.170454740524292
319.0;0;5.188011169433594
312.0;0;5.2020583152771
312.0;0;5.21778130531311
320.0;0;5.2334113121032715
319.0;0;5.244498014450073
310.0;0;5.2495458126068115
310.0;0;5.265249967575073
317.0;0;5.280938386917114
313.0;0;5.298966884613037
306.0;0;5.312698602676392
310.0;0;5.312698602676392
318.0;0;5.328348636627197
315.0;0;5.328348636627197
321.0;0;5.34449028968811
360.0;0;5.34449028968811
382.0;0;5.360008955001831
384.0;0;5.360008955001831
384.0;0;5.3756608963012695
391.0;0;5.3756608963012695
397.0;0;5.39128303527832
392.0;0;5.39128303527832
391.0;0;5.4069037437438965
399.0;0;5.4069037437438965
402.0;0;5.422524452209473
382.0;0;5.422524452209473
370.0;0;5.422524452209473
378.0;0;5.438149452209473
369.0;0;5.444667339324951
355.0;0;5.444667339324951
331.0;0;5.4541802406311035
328.0;0;5.4541802406311035
322.0;0;5.4541802406311035
313.0;0;5.469822883605957
314.0;0;5.469822883605957
321.0;0;5.485501289367676
315.0;0;5.485501289367676
309.0;0;5.485501289367676
312.0;0;5.501103401184082
316.0;0;5.501103401184082
311.0;0;5.525630950927734
308.0;0;5.533204555511475
315.0;0;5.533348560333252
320.0;0;5.544950246810913
315.0;0;5.549004316329956
313.0;0;5.549004316329956
320.0;0;5.564703464508057
334.0;0;5.564703464508057
331.0;0;5.580317258834839
329.0;0;5.580317258834839
335.0;0;5.596090316772461
336.0;0;5.596090316772461
327.0;0;5.596090316772461
329.0;0;5.613530397415161
335.0;0;5.613530397415161
334.0;0;5.627557992935181
328.0;0;5.627557992935181
331.0;0;5.6452624797821045
338.0;0;5.6452624797821045
335.0;0;5.65928053855896
330.0;0;5.667713642120361
335.0;0;5.675238132476807
340.0;0;5.685253620147705
335.0;0;5.69126033782959
333.0;0;5.69126033782959
341.0;0;5.7069480419158936
344.0;0;5.709901571273804
334.0;0;5.709901571273804
327.0;0;5.722918510437012
328.0;0;5.722918510437012
329.0;0;5.7385663986206055
324.0;0;5.745616436004639
322.0;0;5.745616436004639
328.0;0;5.754637002944946
330.0;0;5.760404825210571
322.0;0;5.760404825210571
321.0;0;5.7724525928497314
329.0;0;5.7724525928497314
328.0;0;5.786481857299805
321.0;0;5.786481857299805
322.0;0;5.802142381668091
328.0;0;5.802142381668091
325.0;0;5.819581508636475
316.0;0;5.819581508636475
309.0;0;5.83361029624939
299.0;0;5.83361029624939
287.0;0;5.8497560024261475
281.0;0;5.8497560024261475
287.0;0;5.865451097488403
292.0;0;5.865451097488403
285.0;0;5.8746726512908936
280.0;0;5.912508964538574
285.0;0;5.912508964538574
289.0;0;5.929843902587891
281.0;0;5.931607961654663
279.0;0;5.931607961654663
286.0;0;5.947829961776733
290.0;0;5.947829961776733
282.0;0;5.959847927093506
281.0;0;5.959847927093506
288.0;0;5.975496292114258
287.0;0;5.975496292114258
279.0;0;5.975496292114258
280.0;0;5.99763035774231
288.0;0;5.99763035774231
286.0;0;6.007200717926025
279.0;0;6.0187249183654785
283.0;0;6.024223566055298
291.0;0;6.031275272369385
287.0;0;6.038830518722534
282.0;0;6.049384117126465
284.0;0;6.054908514022827
289.0;0;6.054908514022827
282.0;0;6.070552110671997
278.0;0;6.070552110671997
283.0;0;6.08618950843811
287.0;0;6.08618950843811
280.0;0;6.101809740066528
279.0;0;6.101809740066528
285.0;0;6.117480993270874
287.0;0;6.117480993270874
278.0;0;6.1330955028533936
273.0;0;6.138063907623291
279.0;0;6.146083354949951
278.0;0;6.149133205413818
265.0;0;6.149133205413818
267.0;0;6.1647820472717285
276.0;0;6.1647820472717285
276.0;0;6.1647820472717285
272.0;0;6.180417776107788
278.0;0;6.1866021156311035
287.0;0;6.19611930847168
285.0;0;6.19611930847168
283.0;0;6.19611930847168
290.0;0;6.213193893432617
302.0;0;6.213193893432617
300.0;0;6.227455139160156
297.0;0;6.230886936187744
302.0;0;6.243401050567627
305.0;0;6.246412754058838
298.0;0;6.259035348892212
295.0;0;6.259035348892212
301.0;0;6.274730920791626
303.0;0;6.274730920791626
295.0;0;6.285991191864014
301.0;0;6.2931928634643555
315.0;0;6.2931928634643555
329.0;0;6.307676553726196
330.0;0;6.314423084259033
325.0;0;6.323047161102295
331.0;0;6.3377909660339355
328.0;0;6.3464436531066895
328.0;0;6.357383728027344
323.0;0;6.367034673690796
324.0;0;6.3695969581604
317.0;0;6.385241508483887
309.0;0;6.401169538497925
312.0;0;6.401169538497925
319.0;0;6.417870998382568
314.0;0;6.432895660400391
310.0;0;6.448946475982666
316.0;0;6.464608907699585
320.0;0;6.480229616165161
313.0;0;6.497190237045288
311.0;0;6.51350736618042
321.0;0;6.533426761627197
329.0;0;6.547764778137207
330.0;0;6.562102317810059
334.0;0;6.580756664276123
344.0;0;6.591614484786987
345.0;0;6.607330083847046
336.0;0;6.622958421707153
334.0;0;6.638159513473511
339.0;0;6.638159513473511
337.0;0;6.646729946136475
329.0;0;6.655564069747925
329.0;0;6.665379285812378
335.0;0;6.671767711639404
330.0;0;6.678323745727539
322.0;0;6.687074661254883
324.0;0;6.697563409805298
329.0;0;6.697563409805298
323.0;0;6.71421217918396
316.0;0;6.714741468429565
317.0;0;6.729076147079468
320.0;0;6.730886459350586
312.0;0;6.740454196929932
303.0;0;6.748604774475098
299.0;0;6.756398916244507
291.0;0;6.764697313308716
278.0;0;6.772218942642212
275.0;0;6.772218942642212
281.0;0;6.787936210632324
282.0;0;6.791604518890381
274.0;0;6.791604518890381
272.0;0;6.8053038120269775
253.0;0;6.8099353313446045
245.0;0;6.819640159606934
258.0;0;6.825345516204834
261.0;0;6.835355997085571
271.0;0;6.84083890914917
272.0;0;6.851363658905029
267.0;0;6.851363658905029
270.0;0;6.87516975402832
277.0;0;6.883071422576904
273.0;0;6.88797664642334
269.0;0;6.898996114730835
273.0;0;6.914651870727539
279.0;0;6.9386444091796875
273.0;0;6.951487302780151
270.0;0;6.967219352722168
275.0;0;6.978298902511597
279.0;0;6.996519088745117
273.0;0;7.010599136352539
270.0;0;7.029791831970215
277.0;0;7.047407388687134
280.0;0;7.060102224349976
276.0;0;7.0786192417144775
278.0;0;7.0818727016448975
287.0;0;7.093946218490601
290.0;0;7.098801136016846
284.0;0;7.106980085372925
286.0;0;7.116661548614502
293.0;0;7.121382713317871
293.0;0;7.126049995422363
286.0;0;7.1371049880981445
289.0;0;7.140235662460327
296.0;0;7.149384260177612
292.0;0;7.1548261642456055
286.0;0;7.160006761550903
291.0;0;7.1709372997283936
298.0;0;7.1709372997283936
292.0;0;7.187220811843872
288.0;0;7.187220811843872
294.0;0;7.2012856006622314
304.0;0;7.209151029586792
298.0;0;7.217012166976929
295.0;0;7.232220649719238
302.0;0;7.232220649719238
305.0;0;7.247804641723633
298.0;0;7.265835285186768
297.0;0;7.279257297515869
304.0;0;7.301283597946167
304.0;0;7.328247785568237
298.0;0;7.34412407875061
308.0;0;7.351172685623169
335.0;0;7.360164165496826
328.0;0;7.364568710327148
319.0;0;7.374580144882202
320.0;0;7.374580144882202
328.0;0;7.390271425247192
323.0;0;7.393748998641968
315.0;0;7.393748998641968
318.0;0;7.407860994338989
218.0;0;7.407860994338989
112.0;0;7.422409296035767
106.0;0;7.422409296035767
109.0;0;7.438090085983276
108.0;0;7.448152542114258
107.0;0;7.457635164260864
107.0;0;7.486114263534546
109.0;0;7.50217604637146
109.0;0;7.5123279094696045
106.0;0;7.517500638961792
104.0;0;7.517500638961792
109.0;0;7.5331947803497314
108.0;0;7.5331947803497314
105.0;0;7.549227952957153
106.0;0;7.565090894699097
108.0;0;7.565090894699097
106.0;0;7.565090894699097
104.0;0;7.580735445022583
106.0;0;7.580735445022583
110.0;0;7.596358299255371
109.0;0;7.612675428390503
105.0;0;7.621582984924316
104.0;0;7.628130912780762
105.0;0;7.628130912780762
104.0;0;7.648280143737793
102.0;0;7.648280143737793
101.0;0;7.6592934131622314
101.0;0;7.6753950119018555
98.0;0;7.6753950119018555
98.0;0;7.691492795944214
97.0;0;7.691492795944214
98.0;0;7.7078001499176025
97.0;0;7.7078001499176025
96.0;0;7.725096702575684
95.0;0;7.725096702575684
95.0;0;7.739148378372192
99.0;0;7.749763488769531
99.0;0;7.755150556564331
96.0;0;7.755150556564331
95.0;0;7.770794630050659
101.0;0;7.78641939163208
105.0;0;7.78641939163208
100.0;0;7.8020408153533936
100.0;0;7.8020408153533936
104.0;0;7.81766939163208
102.0;0;7.833293914794922
99.0;0;7.839144468307495
103.0;0;7.849225044250488
105.0;0;7.849225044250488
103.0;0;7.866998195648193
103.0;0;7.880735874176025
101.0;0;7.896492004394531
105.0;0;7.91220498085022
105.0;0;7.927830934524536
101.0;0;7.948483943939209
102.0;0;7.966691732406616
102.0;0;7.975726842880249
102.0;0;7.9913763999938965
97.0;0;8.009047508239746
99.0;0;8.038859844207764
106.0;0;8.054773330688477
112.0;0;8.072438478469849
106.0;0;8.072438478469849
108.0;0;8.088515996932983
117.0;0;8.102542638778687
119.0;0;8.120150089263916
115.0;0;8.120150089263916
116.0;0;8.139588594436646
125.0;0;8.150824546813965
126.0;0;8.164910793304443
121.0;0;8.166065216064453
124.0;0;8.182525634765625
132.0;0;8.19662880897522
130.0;0;8.202414512634277
125.0;0;8.212666988372803
131.0;0;8.22831106185913
145.0;0;8.246906757354736
136.0;0;8.251373052597046
125.0;0;8.259944438934326
134.0;0;8.291225671768188
149.0;0;8.30684757232666
157.0;0;8.322527170181274
152.0;0;8.339851140975952
154.0;0;8.355456829071045
156.0;0;8.370044708251953
150.0;0;8.385754585266113
150.0;0;8.40171504020691
155.0;0;8.417710781097412
153.0;0;8.43356442451477
140.0;0;8.450985670089722
137.0;0;8.465015172958374
146.0;0;8.470998287200928
147.0;0;8.481014490127563
142.0;0;8.496658086776733
145.0;0;8.512527465820312
154.0;0;8.516813039779663
157.0;0;8.5318284034729
152.0;0;8.54475212097168
155.0;0;8.549327373504639
162.0;0;8.564556121826172
159.0;0;8.564556121826172
155.0;0;8.576608180999756
162.0;0;8.582648277282715
169.0;0;8.592505931854248
165.0;0;8.597574710845947
163.0;0;8.608201742172241
171.0;0;8.608201742172241
177.0;0;8.623880624771118
172.0;0;8.623880624771118
173.0;0;8.639502763748169
183.0;0;8.64953327178955
188.0;0;8.657513856887817
183.0;0;8.663347244262695
184.0;0;8.670279264450073
193.0;0;8.680728197097778
189.0;0;8.685883522033691
180.0;0;8.694905519485474
182.0;0;8.694905519485474
189.0;0;8.712331533432007
187.0;0;8.726356983184814
182.0;0;8.728581190109253
182.0;0;8.74210524559021
187.0;0;8.749628067016602
181.0;0;8.758192777633667
174.0;0;8.758192777633667
175.0;0;8.774219989776611
177.0;0;8.781595706939697
165.0;0;8.790112018585205
152.0;0;8.805797338485718
156.0;0;8.810228109359741
154.0;0;8.821805953979492
148.0;0;8.839512825012207
142.0;0;8.849597215652466
144.0;0;8.853620052337646
144.0;0;8.870425939559937
134.0;0;8.884888410568237
132.0;0;8.902562618255615
139.0;0;8.918444395065308
140.0;0;8.934232711791992
132.0;0;8.949771165847778
134.0;0;8.96436095237732
144.0;0;8.968055009841919
144.0;0;8.983361959457397
139.0;0;8.996137619018555
144.0;0;8.996137619018555
157.0;0;9.007243394851685
156.0;0;9.01279902458191
151.0;0;9.021179437637329
155.0;0;9.028229713439941
1023.0;0;9.034838199615479
1023.0;0;9.044030666351318
1023.0;0;9.050000429153442
1023.0;0;9.059675216674805
1023.0;0;9.059675216674805
1023.0;0;9.070187330245972
1023.0;0;9.076748847961426
1023.0;0;9.076748847961426
1023.0;0;9.092634677886963
1023.0;0;9.096656560897827
1023.0;0;9.106672525405884
1023.0;0;9.122318744659424
1023.0;0;9.122318744659424
1023.0;0;9.137939214706421
1023.0;0;9.149964094161987
1023.0;0;9.15770411491394
1023.0;0;9.165168523788452
1023.0;0;9.178230285644531
1023.0;0;9.185745239257812
1023.0;0;9.185745239257812
1023.0;0;9.201388120651245
1023.0;0;9.201388120651245
1023.0;0;9.21701693534851
1023.0;0;9.232641220092773
1023.0;0;9.232641220092773
1023.0;0;9.250281810760498
1023.0;0;9.250281810760498
1023.0;0;9.26630711555481
1023.0;0;9.270484447479248
1023.0;0;9.28128981590271
1023.0;0;9.287114381790161
1023.0;0;9.296138286590576
1023.0;0;9.303647994995117
1023.0;0;9.314324617385864
1023.0;0;9.320673942565918
1023.0;0;9.328284740447998
1023.0;0;9.336689949035645
1023.0;0;9.350397825241089
1023.0;0;9.353160858154297
1023.0;0;9.359672784805298
1023.0;0;9.375381469726562
1023.0;0;9.375381469726562
1023.0;0;9.39137578010559
1023.0;0;9.397520065307617
1023.0;0;9.397520065307617
1023.0;0;9.407717227935791
1023.0;0;9.413699865341187
1023.0;0;9.423249006271362
1023.0;0;9.431224584579468
1023.0;0;9.43923044204712
1023.0;0;9.441153049468994
1023.0;0;9.450745582580566
1023.0;0;9.455273389816284
1023.0;0;9.464347124099731
1023.0;0;9.47089672088623
1023.0;0;9.47089672088623
1023.0;0;9.48232364654541
1023.0;0;9.488433361053467
1023.0;0;9.488433361053467
1023.0;0;9.502779722213745
1023.0;0;9.509629011154175
1023.0;0;9.518184423446655
1023.0;0;9.518184423446655
1023.0;0;9.537879705429077
1023.0;0;9.537879705429077
1023.0;0;9.551468849182129
1023.0;0;9.558026313781738
1023.0;0;9.565539598464966
